ANO_CONCESSAO_BOLSA;NOME_IES_BOLSA;TIPO_BOLSA;MODALIDADE_ENSINO_BOLSA;NOME_CURSO_BOLSA;NOME_TURNO_CURSO_BOLSA;SEXO_BENEFICIARIO_BOLSA;RACA_BENEFICIARIO_BOLSA;DT_NASCIMENTO_BENEFICIARIO;BENEFICIARIO_DEFICIENTE_FISICO;SIGLA_UF_BENEFICIARIO_BOLSA;MUNICIPIO_BENEFICIARIO_BOLSA;IDADE
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Filosofia;Matutino;M;Preta;1981-01-26;N;RJ;RIO DE JANEIRO;40
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1997-07-19;N;RJ;MACAE;23
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Filosofia - Bacharelado;Matutino;M;Preta;1981-01-26;N;RJ;RIO DE JANEIRO;40
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Jogos Digitais;Noturno;M;Parda;1995-10-21;N;RJ;ITATIAIA;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;História;Curso a distância;F;Parda;2000-01-14;N;RJ;MAGE;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Branca;2000-06-28;N;RJ;SAO JOSE DO VALE DO RIO PRETO;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Branca;2000-02-23;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Branca;1997-11-14;N;RJ;TERESOPOLIS;23
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Preta;1994-12-15;N;RJ;PETROPOLIS;26
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;F;Branca;1998-12-08;N;RJ;SAO JOSE DO VALE DO RIO PRETO;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;M;Parda;1999-12-22;N;RJ;AREAL;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Branca;2000-11-07;N;RJ;PETROPOLIS;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Parda;1988-05-21;N;RJ;PETROPOLIS;32
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;M;Branca;2000-01-09;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Comunicação Social - Publicidade E Propaganda;Noturno;F;Parda;2000-11-07;N;RJ;MAGE;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Parda;1996-06-17;N;RJ;TRES RIOS;24
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1997-08-06;N;RJ;PETROPOLIS;23
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1999-07-28;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Educaçao Física;Noturno;M;Parda;1996-03-19;N;RJ;DUQUE DE CAXIAS;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Branca;1999-12-11;N;RJ;GUAPIMIRIM;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Mecânica;Noturno;M;Branca;1999-12-29;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Mecânica;Noturno;M;Branca;1995-07-15;N;RJ;PETROPOLIS;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;História;Noturno;F;Branca;1996-07-19;N;RJ;PETROPOLIS;24
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Letras - Língua Portuguesa;Noturno;F;Preta;1992-03-07;N;RJ;MAGE;29
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Letras - Língua Portuguesa;Noturno;F;Branca;1999-08-21;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Preta;2000-06-08;N;RJ;PETROPOLIS;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Relações Internacionais;Noturno;M;Preta;1991-09-05;N;RJ;PETROPOLIS;29
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Relações Internacionais;Noturno;F;Branca;1998-09-22;N;RJ;PETROPOLIS;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Teologia;Matutino;M;Preta;1998-01-02;N;RJ;PETROPOLIS;23
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Teologia;Matutino;M;Preta;1999-11-26;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE PRESBITERIANA MACKENZIE;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Branca;1998-04-11;N;RJ;RESENDE;22
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;História;Noturno;M;Parda;1977-12-16;N;RJ;MACAE;43
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras;Noturno;F;Parda;1993-05-11;N;RJ;MACAE;27
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Branca;1999-09-10;N;RJ;MACAE;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Parda;1999-01-26;N;RJ;MACAE;22
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Geografia;Noturno;M;Parda;1999-05-07;N;RJ;MACAE;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Geografia;Noturno;M;Preta;1998-02-18;N;RJ;MACAE;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;História;Noturno;M;Parda;2000-06-15;N;RJ;RIO DAS OSTRAS;20
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;História;Noturno;M;Parda;1999-07-23;N;RJ;QUISSAMA;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;História;Noturno;M;Preta;1998-01-08;N;RJ;MACAE;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras;Noturno;M;Parda;1995-08-11;N;RJ;CABO FRIO;25
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras;Noturno;F;Parda;2000-01-31;N;RJ;MACAE;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras - Português;Noturno;M;Parda;1995-08-11;N;RJ;CABO FRIO;25
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Matemática;Noturno;M;Parda;1998-09-23;N;RJ;MACAE;22
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Branca;1995-07-14;N;RJ;MACAE;25
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Branca;1999-11-19;N;RJ;CASIMIRO DE ABREU;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Branca;1996-08-17;N;RJ;MACAE;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Parda;1974-07-28;N;RJ;RIO DE JANEIRO;46
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Preta;1998-09-08;N;RJ;MACAE;22
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;M;Preta;2000-01-29;N;RJ;MACAE;21
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Branca;1994-11-25;N;RJ;NOVA IGUACU;26
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;BOLSA INTEGRAL;Presencial;Engenharia Civil;Matutino;F;Branca;2000-04-17;N;RJ;SAQUAREMA;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;Administração;Curso a distância;F;Parda;1996-04-17;N;RJ;MAGE;24
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;História;Curso a distância;F;Parda;2000-04-25;N;RJ;MAGE;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;História;Curso a distância;M;Parda;1983-02-21;N;RJ;PETROPOLIS;38
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Parda;1994-03-15;N;RJ;MAGE;27
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Administração;Noturno;M;Parda;2000-05-21;N;RJ;PETROPOLIS;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;M;Parda;1981-05-05;N;RJ;PETROPOLIS;39
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;F;Branca;2000-06-23;N;RJ;PETROPOLIS;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;M;Branca;2000-04-28;N;RJ;SAO JOSE DO VALE DO RIO PRETO;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;F;Branca;2000-02-07;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Comunicação Social - Publicidade E Propaganda;Noturno;F;Parda;2000-03-21;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Comunicação Social - Publicidade E Propaganda;Noturno;M;Preta;1997-03-08;N;RJ;PETROPOLIS;24
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;F;Branca;1998-07-25;N;RJ;PETROPOLIS;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Preta;1998-11-23;N;RJ;PETROPOLIS;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Educação Física;Noturno;M;Parda;1996-03-19;N;RJ;DUQUE DE CAXIAS;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Preta;1995-11-24;N;RJ;PETROPOLIS;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Parda;2000-10-10;N;RJ;DUQUE DE CAXIAS;20
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;M;Branca;1998-12-10;N;RJ;PETROPOLIS;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Branca;1999-12-24;N;RJ;MAGE;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;M;Branca;1981-01-05;N;RJ;PETROPOLIS;40
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;F;Parda;1999-12-03;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Mecatrônica;Noturno;M;Branca;1999-12-29;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Engenharia Mecatrônica;Noturno;M;Branca;1995-07-15;N;RJ;PETROPOLIS;25
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Filosofia;Matutino;F;Parda;1999-02-13;N;RJ;PETROPOLIS;22
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;História;Noturno;F;Branca;1998-03-13;N;RJ;MAGE;23
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;História;Noturno;F;Parda;1999-11-14;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;História;Noturno;F;Branca;1997-11-17;N;RJ;TERESOPOLIS;23
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Letras;Noturno;F;Preta;1992-03-07;N;RJ;MAGE;29
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Letras;Noturno;F;Branca;1999-08-21;N;RJ;PETROPOLIS;21
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Música;Noturno;M;Preta;1989-06-21;N;RJ;MAGE;31
2018;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Branca;2001-02-28;N;RJ;MAGE;20
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Biblioteconomia;Noturno;F;Branca;1998-09-21;N;RJ;RIO DE JANEIRO;22
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;M;Parda;1993-05-16;N;RJ;RIO DE JANEIRO;27
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;BOLSA INTEGRAL;Presencial;Ciências Econômicas;Noturno;M;Parda;1991-01-06;N;RJ;RIO DE JANEIRO;30
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;BOLSA INTEGRAL;Presencial;Educaçao Física;Matutino;M;Parda;1999-03-10;N;RJ;VALENCA;22
2018;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;BOLSA INTEGRAL;Presencial;Educação Física;Matutino;M;Parda;1999-03-10;N;RJ;VALENCA;22
2018;UNIVERSIDADE PRESBITERIANA MACKENZIE;BOLSA INTEGRAL;EAD;Marketing;Curso a distância;F;Parda;1996-02-15;N;RJ;RIO DE JANEIRO;25
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Geografia;Curso a distância;M;Parda;1999-06-22;N;RJ;SAO JOAO DE MERITI;21
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Música;Curso a distância;M;Parda;2001-01-23;N;RJ;BARRA MANSA;20
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Música;Curso a distância;F;Parda;2000-02-23;N;RJ;DUQUE DE CAXIAS;21
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Branca;1999-01-29;N;RJ;SAO JOAO DA BARRA;22
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Preta;1994-12-28;N;RJ;BARRA MANSA;26
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Parda;1998-01-21;N;RJ;RIO DE JANEIRO;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Geografia;Noturno;F;Parda;1997-03-04;N;RJ;CONCEICAO DE MACABU;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;História;Noturno;F;Branca;1980-06-14;N;RJ;MACAE;40
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras;Noturno;F;Preta;1996-09-27;N;RJ;TRAJANO DE MORAIS;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras;Noturno;M;Parda;1995-02-23;N;RJ;RIO DAS OSTRAS;26
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras;Noturno;F;Branca;1996-06-01;N;RJ;MACAE;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras - Inglês;Noturno;F;Parda;1993-05-11;N;RJ;MACAE;27
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Gestão De Recursos Humanos;Curso a distância;F;Preta;1978-08-29;N;RJ;DUQUE DE CAXIAS;42
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Gestão De Recursos Humanos;Curso a distância;M;Amarela;1994-10-19;N;RJ;ITAGUAI;26
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Gestão Financeira;Curso a distância;M;Preta;1986-01-30;N;RJ;RIO DE JANEIRO;35
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Gestão Pública;Curso a distância;M;Branca;1986-03-11;N;RJ;RIO DE JANEIRO;35
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras - Português;Noturno;F;Preta;1996-09-27;N;RJ;TRAJANO DE MORAIS;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras - Português;Noturno;M;Parda;1995-02-23;N;RJ;RIO DAS OSTRAS;26
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Letras - Português;Noturno;F;Branca;1996-06-01;N;RJ;MACAE;24
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Matemática;Noturno;M;Preta;1995-01-14;N;RJ;MACAE;26
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Parda;1990-01-15;N;RJ;MACAE;31
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA INTEGRAL;Presencial;Pedagogia;Noturno;F;Preta;1998-03-07;N;RJ;RIO DAS OSTRAS;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;História;Noturno;F;Branca;1998-02-11;N;RJ;MACAE;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;História;Noturno;F;Preta;2001-01-19;N;RJ;RIO DAS OSTRAS;20
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras;Noturno;M;Preta;1992-07-10;N;RJ;RIO DAS OSTRAS;28
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras - Inglês;Noturno;M;Preta;1992-07-10;N;RJ;RIO DAS OSTRAS;28
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Letras - Português;Noturno;F;Parda;2000-01-31;N;RJ;MACAE;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Matemática;Noturno;M;Branca;1985-05-22;N;RJ;MACAE;35
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Matemática;Noturno;M;Preta;1997-04-08;N;RJ;RIO DAS OSTRAS;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;M;Parda;1985-07-06;N;RJ;MACAE;35
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Parda;2000-04-03;N;RJ;CABO FRIO;20
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;M;Parda;1998-09-03;N;RJ;CASIMIRO DE ABREU;22
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Preta;1994-08-17;N;RJ;MACAE;26
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Preta;1999-08-20;N;RJ;RIO DAS OSTRAS;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Parda;2000-01-13;N;RJ;MACAE;21
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Branca;1998-02-01;N;RJ;RIO DAS OSTRAS;23
2018;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;BOLSA PARCIAL 50%;Presencial;Pedagogia;Noturno;F;Preta;1999-05-09;N;RJ;MACAE;21
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Logística;Curso a distância;F;Parda;1993-07-23;N;RJ;ITAGUAI;27
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Matemática;Curso a distância;F;Amarela;1985-12-23;N;RJ;NOVA IGUACU;35
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;EAD;Negócios Imobiliários;Curso a distância;F;Branca;1995-02-09;N;RJ;RIO DE JANEIRO;26
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Artes;Curso a distância;M;Amarela;1990-10-03;N;RJ;PARATI;30
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Artes Com Habilitação Em Educação Artística;Curso a distância;M;Amarela;1990-10-03;N;RJ;PARATI;30
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Artes Visuais;Curso a distância;M;Amarela;1990-10-03;N;RJ;PARATI;30
2018;CENTRO UNIVERSITÁRIO CLARETIANO;BOLSA INTEGRAL;EAD;Artes Visuais;Curso a distância;F;Branca;1998-05-10;N;RJ;NOVA IGUACU;22
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise De Sistemas Da Computação - Niterói;Noturno;M;Branca;1983-06-16;N;RJ;NITEROI;37
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise De Sistemas Da Computação - Niterói;Noturno;M;Preta;1997-08-09;N;RJ;MARICA;23
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise De Sistemas Da Computação - Terra Encantada;Noturno;M;Preta;1998-04-29;N;RJ;RIO DE JANEIRO;22
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise E Desenvolvimento De  Sistemas - Centro Vi;Noturno;M;Preta;1999-10-09;N;RJ;RIO DE JANEIRO;21
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas - Niterói;Noturno;M;Branca;1993-12-05;N;RJ;SAO GONCALO;27
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas - Niterói;Noturno;M;Branca;1983-06-16;N;RJ;NITEROI;37
2018;UNIVERSIDADE ESTÁCIO DE SÁ;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas - Niterói;Noturno;M;Preta;1997-08-09;N;RJ;MARICA;23
